Date,Time,Zone,Device,PPM,VOC
12/23/2021,08:46,Zone1,T3,560,24
12/23/2021,08:46,Zone1,T4,491,13
12/23/2021,08:46,Zone2,T1,432,4
12/23/2021,08:46,Zone2,T2,400,0
12/23/2021,08:47,Zone1,T3,502,15
12/23/2021,08:47,Zone1,T4,481,12
12/23/2021,08:48,Zone1,T1,539,21
12/23/2021,08:48,Zone1,T2,461,9
12/23/2021,08:48,Zone2,T1,422,3
12/23/2021,08:48,Zone2,T2,400,0
12/23/2021,08:49,Zone1,T3,493,14
12/23/2021,08:49,Zone1,T4,473,11
12/23/2021,08:50,Zone1,T1,476,11
12/23/2021,08:50,Zone1,T2,495,14
12/23/2021,08:50,Zone2,T1,439,5
12/23/2021,08:50,Zone2,T2,400,0
12/23/2021,08:51,Zone1,T1,485,12
12/23/2021,08:51,Zone1,T2,451,7
12/23/2021,08:51,Zone1,T3,569,25
12/23/2021,08:51,Zone1,T4,514,17
12/23/2021,08:51,Zone2,T1,439,5
12/23/2021,08:51,Zone2,T2,400,0
12/23/2021,08:52,Zone1,T1,530,19
12/23/2021,08:52,Zone1,T2,470,10
12/23/2021,08:52,Zone1,T3,567,25
12/23/2021,08:52,Zone1,T4,486,13
12/23/2021,08:53,Zone1,T1,457,8
12/23/2021,08:53,Zone1,T2,514,17
12/23/2021,08:53,Zone2,T1,448,7
12/23/2021,08:53,Zone2,T2,400,0
12/23/2021,08:54,Zone1,T1,540,21
12/23/2021,08:54,Zone1,T2,466,10
12/23/2021,08:54,Zone1,T3,534,20
12/23/2021,08:54,Zone1,T4,493,14
12/23/2021,08:54,Zone2,T1,432,4
12/23/2021,08:54,Zone2,T2,400,0
12/23/2021,08:55,Zone1,T1,546,22
12/23/2021,08:55,Zone1,T2,498,14
12/23/2021,08:55,Zone1,T3,637,36
12/23/2021,08:55,Zone1,T4,542,21
12/23/2021,08:55,Zone2,T1,439,5
12/23/2021,08:55,Zone2,T2,400,0
12/23/2021,08:56,Zone1,T1,491,13
12/23/2021,08:56,Zone1,T2,482,12
12/23/2021,08:56,Zone1,T3,607,31
12/23/2021,08:56,Zone1,T4,506,16
12/23/2021,08:56,Zone2,T1,432,4
12/23/2021,08:56,Zone2,T2,400,0
12/23/2021,08:57,Zone1,T1,434,5
12/23/2021,08:57,Zone1,T2,477,11
12/23/2021,08:57,Zone1,T3,607,31
12/23/2021,08:57,Zone1,T4,492,14
12/23/2021,08:57,Zone2,T1,456,8
12/23/2021,08:57,Zone2,T2,400,0
12/23/2021,08:58,Zone1,T1,540,21
12/23/2021,08:58,Zone1,T2,477,11
12/23/2021,08:58,Zone1,T3,546,22
12/23/2021,08:58,Zone1,T4,491,13
12/23/2021,08:58,Zone2,T1,433,5
12/23/2021,08:58,Zone2,T2,400,0
12/23/2021,08:59,Zone1,T1,476,11
12/23/2021,08:59,Zone1,T2,488,13
12/23/2021,08:59,Zone1,T3,620,33
12/23/2021,08:59,Zone1,T4,519,18
12/23/2021,08:59,Zone2,T1,448,7
12/23/2021,08:59,Zone2,T2,400,0
12/23/2021,09:00,Zone1,T1,470,10
12/23/2021,09:00,Zone1,T2,492,14
12/23/2021,09:00,Zone1,T3,584,28
12/23/2021,09:00,Zone1,T4,502,15
12/23/2021,09:00,Zone2,T1,456,8
12/23/2021,09:00,Zone2,T2,400,0
12/23/2021,09:01,Zone1,T1,530,19
12/23/2021,09:01,Zone1,T2,508,16
12/23/2021,09:01,Zone1,T3,599,30
12/23/2021,09:01,Zone1,T4,487,13
12/23/2021,09:01,Zone2,T1,448,7
12/23/2021,09:01,Zone2,T2,400,0
12/23/2021,09:02,Zone1,T1,524,18
12/23/2021,09:02,Zone1,T2,481,12
12/23/2021,09:02,Zone1,T3,588,28
12/23/2021,09:02,Zone1,T4,517,17
12/23/2021,09:02,Zone2,T1,443,6
12/23/2021,09:02,Zone2,T2,400,0
12/23/2021,09:03,Zone1,T1,518,17
12/23/2021,09:03,Zone1,T2,476,11
12/23/2021,09:03,Zone1,T3,646,37
12/23/2021,09:03,Zone1,T4,487,13
12/23/2021,09:03,Zone2,T1,456,8
12/23/2021,09:03,Zone2,T2,400,0
12/23/2021,09:04,Zone1,T1,539,21
12/23/2021,09:04,Zone1,T2,505,15
12/23/2021,09:04,Zone1,T3,596,29
12/23/2021,09:04,Zone1,T4,539,21
12/23/2021,09:04,Zone2,T1,456,8
12/23/2021,09:04,Zone2,T2,400,0
12/23/2021,09:05,Zone1,T1,540,21
12/23/2021,09:05,Zone1,T2,500,15
12/23/2021,09:05,Zone1,T3,646,37
12/23/2021,09:05,Zone1,T4,483,12
12/23/2021,09:05,Zone2,T1,432,4
12/23/2021,09:05,Zone2,T2,400,0
12/23/2021,09:06,Zone1,T1,443,6
12/23/2021,09:06,Zone1,T2,473,11
12/23/2021,09:06,Zone1,T3,564,24
12/23/2021,09:06,Zone1,T4,539,21
12/23/2021,09:06,Zone2,T1,443,6
12/23/2021,09:06,Zone2,T2,400,0
12/23/2021,09:07,Zone1,T1,539,21
12/23/2021,09:07,Zone1,T2,486,13
12/23/2021,09:07,Zone1,T3,529,19
12/23/2021,09:07,Zone1,T4,464,9
12/23/2021,09:07,Zone2,T1,436,5
12/23/2021,09:07,Zone2,T2,400,0
12/23/2021,09:08,Zone1,T1,530,19
12/23/2021,09:08,Zone1,T2,486,13
12/23/2021,09:08,Zone1,T3,614,32
12/23/2021,09:08,Zone1,T4,537,20
12/23/2021,09:08,Zone2,T1,448,7
12/23/2021,09:08,Zone2,T2,400,0
12/23/2021,09:09,Zone1,T1,465,9
12/23/2021,09:09,Zone1,T2,500,15
12/23/2021,09:09,Zone1,T3,564,24
12/23/2021,09:09,Zone1,T4,482,12
12/23/2021,09:09,Zone2,T1,446,7
12/23/2021,09:09,Zone2,T2,400,0
12/23/2021,09:10,Zone1,T1,527,19
12/23/2021,09:10,Zone1,T2,515,17
12/23/2021,09:10,Zone1,T3,612,32
12/23/2021,09:10,Zone1,T4,530,19
12/23/2021,09:10,Zone2,T1,446,7
12/23/2021,09:10,Zone2,T2,400,0
12/23/2021,09:11,Zone1,T1,518,17
12/23/2021,09:11,Zone1,T2,488,13
12/23/2021,09:11,Zone1,T3,574,26
12/23/2021,09:11,Zone1,T4,495,14
12/23/2021,09:11,Zone2,T1,418,2
12/23/2021,09:11,Zone2,T2,400,0
12/23/2021,09:12,Zone1,T1,461,9
12/23/2021,09:12,Zone1,T2,486,13
12/23/2021,09:12,Zone1,T3,660,39
12/23/2021,09:12,Zone1,T4,470,10
12/23/2021,09:12,Zone2,T1,448,7
12/23/2021,09:12,Zone2,T2,400,0
12/23/2021,09:13,Zone1,T1,539,21
12/23/2021,09:13,Zone1,T2,505,15
12/23/2021,09:13,Zone1,T3,584,28
12/23/2021,09:13,Zone1,T4,526,19
12/23/2021,09:13,Zone2,T1,443,6
12/23/2021,09:13,Zone2,T2,400,0
12/23/2021,09:14,Zone1,T1,501,15
12/23/2021,09:14,Zone1,T2,488,13
12/23/2021,09:14,Zone1,T3,666,40
12/23/2021,09:14,Zone1,T4,477,11
12/23/2021,09:14,Zone2,T1,448,7
12/23/2021,09:14,Zone2,T2,400,0
12/23/2021,09:15,Zone1,T1,465,9
12/23/2021,09:15,Zone1,T2,473,11
12/23/2021,09:15,Zone1,T3,626,34
12/23/2021,09:15,Zone1,T4,540,21
12/23/2021,09:15,Zone2,T1,439,5
12/23/2021,09:15,Zone2,T2,400,0
12/23/2021,09:16,Zone1,T1,546,22
12/23/2021,09:16,Zone1,T2,477,11
12/23/2021,09:16,Zone1,T3,591,29
12/23/2021,09:16,Zone1,T4,501,15
12/23/2021,09:16,Zone2,T1,426,3
12/23/2021,09:16,Zone2,T2,400,0
12/23/2021,09:17,Zone1,T1,548,22
12/23/2021,09:17,Zone1,T2,514,17
12/23/2021,09:17,Zone1,T3,612,32
12/23/2021,09:17,Zone1,T4,551,23
12/23/2021,09:17,Zone2,T1,439,5
12/23/2021,09:17,Zone2,T2,400,0
12/23/2021,09:18,Zone1,T1,496,14
12/23/2021,09:18,Zone1,T2,493,14
12/23/2021,09:18,Zone1,T3,602,30
12/23/2021,09:18,Zone1,T4,491,13
12/23/2021,09:18,Zone2,T1,443,6
12/23/2021,09:18,Zone2,T2,400,0
12/23/2021,09:19,Zone1,T1,546,22
12/23/2021,09:19,Zone1,T2,472,10
12/23/2021,09:19,Zone1,T3,612,32
12/23/2021,09:19,Zone1,T4,549,22
12/23/2021,09:19,Zone2,T1,446,7
12/23/2021,09:19,Zone2,T2,400,0
12/23/2021,09:20,Zone1,T1,565,25
12/23/2021,09:20,Zone1,T2,487,13
12/23/2021,09:20,Zone1,T3,617,33
12/23/2021,09:20,Zone1,T4,498,14
12/23/2021,09:20,Zone2,T1,452,7
12/23/2021,09:20,Zone2,T2,400,0
12/23/2021,09:21,Zone1,T1,539,21
12/23/2021,09:21,Zone1,T2,466,10
12/23/2021,09:21,Zone1,T3,690,44
12/23/2021,09:21,Zone1,T4,505,15
12/23/2021,09:21,Zone2,T1,448,7
12/23/2021,09:21,Zone2,T2,400,0
12/23/2021,09:22,Zone1,T1,565,25
12/23/2021,09:22,Zone1,T2,491,13
12/23/2021,09:22,Zone1,T3,638,36
12/23/2021,09:22,Zone1,T4,473,11
12/23/2021,09:23,Zone1,T1,552,23
12/23/2021,09:23,Zone1,T2,485,12
12/23/2021,09:23,Zone2,T1,432,4
12/23/2021,09:23,Zone2,T2,400,0
12/23/2021,09:24,Zone1,T3,626,34
12/23/2021,09:24,Zone1,T4,503,15
12/23/2021,09:25,Zone1,T1,463,9
12/23/2021,09:25,Zone1,T2,506,16
12/23/2021,09:25,Zone2,T1,443,6
12/23/2021,09:25,Zone2,T2,400,0
12/23/2021,09:26,Zone1,T1,567,25
12/23/2021,09:26,Zone1,T2,460,9
12/23/2021,09:26,Zone1,T3,631,35
12/23/2021,09:26,Zone1,T4,495,14
12/23/2021,09:26,Zone2,T1,439,5
12/23/2021,09:26,Zone2,T2,400,0
12/23/2021,09:27,Zone1,T1,530,19
12/23/2021,09:27,Zone1,T2,515,17
12/23/2021,09:27,Zone1,T3,675,41
12/23/2021,09:27,Zone1,T4,478,11
12/23/2021,09:27,Zone2,T1,448,7
12/23/2021,09:27,Zone2,T2,400,0
12/23/2021,09:28,Zone1,T1,500,15
12/23/2021,09:28,Zone1,T2,495,14
12/23/2021,09:28,Zone1,T3,650,38
12/23/2021,09:28,Zone1,T4,540,21
12/23/2021,09:28,Zone2,T1,459,8
12/23/2021,09:28,Zone2,T2,400,0
12/23/2021,09:29,Zone1,T1,574,26
12/23/2021,09:29,Zone1,T2,495,14
12/23/2021,09:29,Zone1,T3,633,35
12/23/2021,09:29,Zone1,T4,464,9
12/23/2021,09:29,Zone2,T1,470,10
12/23/2021,09:29,Zone2,T2,400,0
12/23/2021,09:30,Zone1,T1,561,24
12/23/2021,09:30,Zone1,T2,483,12
12/23/2021,09:30,Zone1,T3,678,42
12/23/2021,09:30,Zone1,T4,475,11
12/23/2021,09:30,Zone2,T1,461,9
12/23/2021,09:30,Zone2,T2,400,0
12/23/2021,09:31,Zone1,T1,567,25
12/23/2021,09:31,Zone1,T2,495,14
12/23/2021,09:31,Zone1,T3,600,30
12/23/2021,09:31,Zone1,T4,481,12
12/23/2021,09:31,Zone2,T1,461,9
12/23/2021,09:31,Zone2,T2,400,0
12/23/2021,09:32,Zone1,T1,578,27
12/23/2021,09:32,Zone1,T2,497,14
12/23/2021,09:32,Zone1,T3,679,42
12/23/2021,09:32,Zone1,T4,519,18
12/23/2021,09:32,Zone2,T1,478,11
12/23/2021,09:32,Zone2,T2,400,0
12/23/2021,09:33,Zone1,T1,594,29
12/23/2021,09:33,Zone1,T2,486,13
12/23/2021,09:33,Zone1,T3,620,33
12/23/2021,09:33,Zone1,T4,473,11
12/23/2021,09:34,Zone1,T1,476,11
12/23/2021,09:34,Zone1,T2,492,14
12/23/2021,09:34,Zone2,T1,478,11
12/23/2021,09:34,Zone2,T2,400,0
12/23/2021,09:35,Zone1,T1,565,25
12/23/2021,09:35,Zone1,T2,478,11
12/23/2021,09:35,Zone1,T3,605,31
12/23/2021,09:35,Zone1,T4,495,14
12/23/2021,09:35,Zone2,T1,470,10
12/23/2021,09:35,Zone2,T2,400,0
12/23/2021,09:36,Zone1,T1,518,17
12/23/2021,09:36,Zone1,T2,470,10
12/23/2021,09:36,Zone1,T3,688,43
12/23/2021,09:36,Zone1,T4,454,8
12/23/2021,09:36,Zone2,T1,485,12
12/23/2021,09:36,Zone2,T2,400,0
12/23/2021,09:37,Zone1,T1,515,17
12/23/2021,09:37,Zone1,T2,491,13
12/23/2021,09:37,Zone1,T3,652,38
12/23/2021,09:37,Zone1,T4,476,11
12/23/2021,09:37,Zone2,T1,470,10
12/23/2021,09:37,Zone2,T2,400,0
12/23/2021,09:38,Zone1,T1,505,15
12/23/2021,09:38,Zone1,T2,447,7
12/23/2021,09:38,Zone1,T3,666,40
12/23/2021,09:38,Zone1,T4,476,11
12/23/2021,09:38,Zone2,T1,481,12
12/23/2021,09:38,Zone2,T2,400,0
12/23/2021,09:39,Zone1,T3,626,34
12/23/2021,09:39,Zone1,T4,485,12
12/23/2021,09:40,Zone1,T1,485,12
12/23/2021,09:40,Zone1,T2,477,11
12/23/2021,09:40,Zone2,T1,475,11
12/23/2021,09:40,Zone2,T2,400,0
12/23/2021,09:41,Zone1,T1,567,25
12/23/2021,09:41,Zone1,T2,501,15
12/23/2021,09:41,Zone1,T3,631,35
12/23/2021,09:41,Zone1,T4,476,11
12/23/2021,09:41,Zone2,T1,481,12
12/23/2021,09:41,Zone2,T2,400,0
12/23/2021,09:42,Zone1,T1,594,29
12/23/2021,09:42,Zone1,T2,491,13
12/23/2021,09:42,Zone1,T3,581,27
12/23/2021,09:42,Zone1,T4,436,5
12/23/2021,09:42,Zone2,T1,475,11
12/23/2021,09:42,Zone2,T2,400,0
12/23/2021,09:43,Zone1,T1,476,11
12/23/2021,09:43,Zone1,T2,461,9
12/23/2021,09:43,Zone1,T3,668,40
12/23/2021,09:43,Zone1,T4,443,6
12/23/2021,09:43,Zone2,T1,475,11
12/23/2021,09:43,Zone2,T2,400,0
12/23/2021,09:44,Zone1,T1,574,26
12/23/2021,09:44,Zone1,T2,461,9
12/23/2021,09:44,Zone1,T3,592,29
12/23/2021,09:44,Zone1,T4,481,12
12/23/2021,09:44,Zone2,T1,475,11
12/23/2021,09:44,Zone2,T2,400,0
12/23/2021,09:45,Zone1,T1,567,25
12/23/2021,09:45,Zone1,T2,478,11
12/23/2021,09:45,Zone1,T3,665,40
12/23/2021,09:45,Zone1,T4,448,7
12/23/2021,09:45,Zone2,T1,478,11
12/23/2021,09:45,Zone2,T2,400,0
12/23/2021,09:46,Zone1,T1,452,7
12/23/2021,09:46,Zone1,T2,476,11
12/23/2021,09:46,Zone1,T3,574,26
12/23/2021,09:46,Zone1,T4,497,14
12/23/2021,09:46,Zone2,T1,470,10
12/23/2021,09:46,Zone2,T2,400,0
12/23/2021,09:47,Zone1,T1,574,26
12/23/2021,09:47,Zone1,T2,456,8
12/23/2021,09:47,Zone1,T3,586,28
12/23/2021,09:47,Zone1,T4,455,8
12/23/2021,09:47,Zone2,T1,470,10
12/23/2021,09:47,Zone2,T2,400,0
12/23/2021,09:48,Zone1,T1,567,25
12/23/2021,09:48,Zone1,T2,505,15
12/23/2021,09:48,Zone1,T3,600,30
12/23/2021,09:48,Zone1,T4,527,19
12/23/2021,09:48,Zone2,T1,470,10
12/23/2021,09:48,Zone2,T2,400,0
12/23/2021,09:49,Zone1,T1,552,23
12/23/2021,09:49,Zone1,T2,493,14
12/23/2021,09:49,Zone1,T3,594,29
12/23/2021,09:49,Zone1,T4,439,5
12/23/2021,09:49,Zone2,T1,475,11
12/23/2021,09:49,Zone2,T2,400,0
12/23/2021,09:50,Zone1,T1,561,24
12/23/2021,09:50,Zone1,T2,452,7
12/23/2021,09:50,Zone1,T3,605,31
12/23/2021,09:50,Zone1,T4,461,9
12/23/2021,09:50,Zone2,T1,470,10
12/23/2021,09:50,Zone2,T2,400,0
12/23/2021,09:51,Zone1,T1,580,27
12/23/2021,09:51,Zone1,T2,498,14
12/23/2021,09:51,Zone1,T3,612,32
12/23/2021,09:51,Zone1,T4,445,6
12/23/2021,09:51,Zone2,T1,481,12
12/23/2021,09:51,Zone2,T2,400,0
12/23/2021,09:52,Zone1,T3,612,32
12/23/2021,09:52,Zone1,T4,495,14
12/23/2021,09:53,Zone1,T1,452,7
12/23/2021,09:53,Zone1,T2,503,15
12/23/2021,09:53,Zone2,T1,475,11
12/23/2021,09:53,Zone2,T2,400,0
12/23/2021,09:54,Zone1,T1,574,26
12/23/2021,09:54,Zone1,T2,464,9
12/23/2021,09:54,Zone1,T3,643,37
12/23/2021,09:54,Zone1,T4,498,14
12/23/2021,09:54,Zone2,T1,478,11
12/23/2021,09:54,Zone2,T2,400,0
12/23/2021,09:55,Zone1,T1,486,13
12/23/2021,09:55,Zone1,T2,508,16
12/23/2021,09:55,Zone1,T3,588,28
12/23/2021,09:55,Zone1,T4,434,5
12/23/2021,09:55,Zone2,T1,448,7
12/23/2021,09:55,Zone2,T2,400,0
12/23/2021,09:56,Zone1,T1,461,9
12/23/2021,09:56,Zone1,T2,497,14
12/23/2021,09:56,Zone1,T3,617,33
12/23/2021,09:56,Zone1,T4,420,3
12/23/2021,09:56,Zone2,T1,433,5
12/23/2021,09:56,Zone2,T2,400,0
12/23/2021,09:57,Zone1,T1,552,23
12/23/2021,09:57,Zone1,T2,492,14
12/23/2021,09:57,Zone1,T3,580,27
12/23/2021,09:57,Zone1,T4,420,3
12/23/2021,09:57,Zone2,T1,452,7
12/23/2021,09:57,Zone2,T2,400,0
12/23/2021,09:58,Zone1,T1,496,14
12/23/2021,09:58,Zone1,T2,508,16
12/23/2021,09:58,Zone1,T3,617,33
12/23/2021,09:58,Zone1,T4,418,2
12/23/2021,09:58,Zone2,T1,481,12
12/23/2021,09:58,Zone2,T2,400,0
12/23/2021,09:59,Zone1,T1,515,17
12/23/2021,09:59,Zone1,T2,450,7
12/23/2021,09:59,Zone1,T3,569,25
12/23/2021,09:59,Zone1,T4,418,2
12/23/2021,09:59,Zone2,T1,443,6
12/23/2021,09:59,Zone2,T2,400,0
12/23/2021,10:00,Zone1,T1,607,31
12/23/2021,10:00,Zone1,T2,501,15
12/23/2021,10:00,Zone1,T3,567,25
12/23/2021,10:00,Zone1,T4,407,1
12/23/2021,10:00,Zone2,T1,456,8
12/23/2021,10:00,Zone2,T2,400,0
12/23/2021,10:01,Zone1,T1,465,9
12/23/2021,10:01,Zone1,T2,480,12
12/23/2021,10:01,Zone1,T3,615,32
12/23/2021,10:01,Zone1,T4,447,7
12/23/2021,10:01,Zone2,T1,461,9
12/23/2021,10:01,Zone2,T2,400,0
12/23/2021,10:02,Zone1,T1,556,23
12/23/2021,10:02,Zone1,T2,485,12
12/23/2021,10:02,Zone1,T3,546,22
12/23/2021,10:02,Zone1,T4,425,3
12/23/2021,10:03,Zone1,T1,600,30
12/23/2021,10:03,Zone1,T2,457,8
12/23/2021,10:03,Zone2,T1,446,7
12/23/2021,10:03,Zone2,T2,400,0
12/23/2021,10:04,Zone1,T1,508,16
12/23/2021,10:04,Zone1,T2,480,12
12/23/2021,10:04,Zone1,T3,545,22
12/23/2021,10:04,Zone1,T4,426,3
12/23/2021,10:04,Zone2,T1,461,9
12/23/2021,10:04,Zone2,T2,400,0
12/23/2021,10:05,Zone1,T1,438,5
12/23/2021,10:05,Zone1,T2,505,15
12/23/2021,10:05,Zone1,T3,640,36
12/23/2021,10:05,Zone1,T4,433,5
12/23/2021,10:05,Zone2,T1,470,10
12/23/2021,10:05,Zone2,T2,400,0
12/23/2021,10:06,Zone1,T1,561,24
12/23/2021,10:06,Zone1,T2,495,14
12/23/2021,10:06,Zone1,T3,527,19
12/23/2021,10:06,Zone1,T4,433,5
12/23/2021,10:06,Zone2,T1,485,12
12/23/2021,10:06,Zone2,T2,400,0
12/23/2021,10:07,Zone1,T1,500,15
12/23/2021,10:07,Zone1,T2,495,14
12/23/2021,10:07,Zone1,T3,637,36
12/23/2021,10:07,Zone1,T4,400,0
12/23/2021,10:07,Zone2,T1,448,7
12/23/2021,10:07,Zone2,T2,400,0
12/23/2021,10:08,Zone1,T1,496,14
12/23/2021,10:08,Zone1,T2,488,13
12/23/2021,10:08,Zone1,T3,591,29
12/23/2021,10:08,Zone1,T4,433,5
12/23/2021,10:08,Zone2,T1,463,9
12/23/2021,10:08,Zone2,T2,400,0
12/23/2021,10:09,Zone1,T1,586,28
12/23/2021,10:09,Zone1,T2,527,19
12/23/2021,10:09,Zone1,T3,624,34
12/23/2021,10:09,Zone1,T4,413,1
12/23/2021,10:09,Zone2,T1,478,11
12/23/2021,10:09,Zone2,T2,400,0
12/23/2021,10:10,Zone1,T1,548,22
12/23/2021,10:10,Zone1,T2,542,21
12/23/2021,10:10,Zone1,T3,553,23
12/23/2021,10:10,Zone1,T4,427,4
12/23/2021,10:10,Zone2,T1,456,8
12/23/2021,10:10,Zone2,T2,400,0
12/23/2021,10:11,Zone1,T1,478,11
12/23/2021,10:11,Zone1,T2,503,15
12/23/2021,10:11,Zone1,T3,631,35
12/23/2021,10:11,Zone1,T4,426,3
12/23/2021,10:11,Zone2,T1,452,7
12/23/2021,10:11,Zone2,T2,400,0
12/23/2021,10:12,Zone1,T1,591,29
12/23/2021,10:12,Zone1,T2,531,19
12/23/2021,10:12,Zone1,T3,560,24
12/23/2021,10:12,Zone1,T4,447,7
12/23/2021,10:12,Zone2,T1,478,11
12/23/2021,10:12,Zone2,T2,400,0
12/23/2021,10:13,Zone1,T1,641,36
12/23/2021,10:13,Zone1,T2,519,18
12/23/2021,10:13,Zone1,T3,566,25
12/23/2021,10:13,Zone1,T4,414,2
12/23/2021,10:13,Zone2,T1,481,12
12/23/2021,10:13,Zone2,T2,400,0
12/23/2021,10:14,Zone1,T1,527,19
12/23/2021,10:14,Zone1,T2,531,19
12/23/2021,10:14,Zone1,T3,574,26
12/23/2021,10:14,Zone1,T4,466,10
12/23/2021,10:14,Zone2,T1,456,8
12/23/2021,10:14,Zone2,T2,400,0
12/23/2021,10:15,Zone1,T1,580,27
12/23/2021,10:15,Zone1,T2,517,17
12/23/2021,10:15,Zone1,T3,600,30
12/23/2021,10:15,Zone1,T4,441,6
12/23/2021,10:15,Zone2,T1,448,7
12/23/2021,10:15,Zone2,T2,400,0
12/23/2021,10:16,Zone1,T1,591,29
12/23/2021,10:16,Zone1,T2,539,21
12/23/2021,10:16,Zone1,T3,629,34
12/23/2021,10:16,Zone1,T4,447,7
12/23/2021,10:16,Zone2,T1,478,11
12/23/2021,10:16,Zone2,T2,400,0
12/23/2021,10:17,Zone1,T1,508,16
12/23/2021,10:17,Zone1,T2,524,18
12/23/2021,10:17,Zone1,T3,565,25
12/23/2021,10:17,Zone1,T4,455,8
12/23/2021,10:17,Zone2,T1,459,8
12/23/2021,10:17,Zone2,T2,400,0
12/23/2021,10:18,Zone1,T1,641,36
12/23/2021,10:18,Zone1,T2,539,21
12/23/2021,10:18,Zone1,T3,643,37
12/23/2021,10:18,Zone1,T4,439,5
12/23/2021,10:19,Zone1,T1,607,31
12/23/2021,10:19,Zone1,T2,551,23
12/23/2021,10:19,Zone2,T1,485,12
12/23/2021,10:19,Zone2,T2,400,0
12/23/2021,10:20,Zone1,T1,500,15
12/23/2021,10:20,Zone1,T2,481,12
12/23/2021,10:20,Zone1,T3,617,33
12/23/2021,10:20,Zone1,T4,444,6
12/23/2021,10:20,Zone2,T1,478,11
12/23/2021,10:20,Zone2,T2,400,0
12/23/2021,10:21,Zone1,T1,600,30
12/23/2021,10:21,Zone1,T2,497,14
12/23/2021,10:21,Zone1,T3,611,32
12/23/2021,10:21,Zone1,T4,463,9
12/23/2021,10:21,Zone2,T1,481,12
12/23/2021,10:21,Zone2,T2,400,0
12/23/2021,10:22,Zone1,T1,578,27
12/23/2021,10:22,Zone1,T2,527,19
12/23/2021,10:22,Zone1,T3,600,30
12/23/2021,10:22,Zone1,T4,451,7
12/23/2021,10:22,Zone2,T1,470,10
12/23/2021,10:22,Zone2,T2,400,0
12/23/2021,10:23,Zone1,T1,496,14
12/23/2021,10:23,Zone1,T2,536,20
12/23/2021,10:23,Zone1,T3,536,20
12/23/2021,10:23,Zone1,T4,503,15
12/23/2021,10:23,Zone2,T1,497,14
12/23/2021,10:23,Zone2,T2,400,0
12/23/2021,10:24,Zone1,T1,607,31
12/23/2021,10:24,Zone1,T2,508,16
12/23/2021,10:24,Zone1,T3,545,22
12/23/2021,10:24,Zone1,T4,459,8
12/23/2021,10:24,Zone2,T1,481,12
12/23/2021,10:24,Zone2,T2,400,0
12/23/2021,10:25,Zone1,T1,618,33
12/23/2021,10:25,Zone1,T2,542,21
12/23/2021,10:25,Zone1,T3,588,28
12/23/2021,10:25,Zone1,T4,480,12
12/23/2021,10:25,Zone2,T1,495,14
12/23/2021,10:25,Zone2,T2,400,0
12/23/2021,10:26,Zone1,T1,539,21
12/23/2021,10:26,Zone1,T2,500,15
12/23/2021,10:26,Zone1,T3,517,17
12/23/2021,10:26,Zone1,T4,472,10
12/23/2021,10:26,Zone2,T1,481,12
12/23/2021,10:26,Zone2,T2,400,0
12/23/2021,10:27,Zone1,T1,546,22
12/23/2021,10:27,Zone1,T2,500,15
12/23/2021,10:27,Zone1,T3,617,33
12/23/2021,10:27,Zone1,T4,460,9
12/23/2021,10:27,Zone2,T1,501,15
12/23/2021,10:27,Zone2,T2,400,0
12/23/2021,10:28,Zone1,T1,552,23
12/23/2021,10:28,Zone1,T2,520,18
12/23/2021,10:28,Zone1,T3,517,17
12/23/2021,10:28,Zone1,T4,447,7
12/23/2021,10:28,Zone2,T1,501,15
12/23/2021,10:28,Zone2,T2,400,0
12/23/2021,10:29,Zone1,T1,552,23
12/23/2021,10:29,Zone1,T2,508,16
12/23/2021,10:29,Zone1,T3,545,22
12/23/2021,10:29,Zone1,T4,461,9
12/23/2021,10:29,Zone2,T1,456,8
12/23/2021,10:29,Zone2,T2,400,0
12/23/2021,10:30,Zone1,T1,500,15
12/23/2021,10:30,Zone1,T2,527,19
12/23/2021,10:30,Zone1,T3,497,14
12/23/2021,10:30,Zone1,T4,495,14
12/23/2021,10:30,Zone2,T1,495,14
12/23/2021,10:30,Zone2,T2,400,0
12/23/2021,10:31,Zone1,T1,627,34
12/23/2021,10:31,Zone1,T2,527,19
12/23/2021,10:31,Zone1,T3,594,29
12/23/2021,10:31,Zone1,T4,478,11
12/23/2021,10:31,Zone2,T1,505,15
12/23/2021,10:31,Zone2,T2,400,0
12/23/2021,10:32,Zone1,T1,565,25
12/23/2021,10:32,Zone1,T2,508,16
12/23/2021,10:32,Zone1,T3,483,12
12/23/2021,10:32,Zone1,T4,476,11
12/23/2021,10:32,Zone2,T1,523,18
12/23/2021,10:32,Zone2,T2,400,0
12/23/2021,10:33,Zone1,T1,485,12
12/23/2021,10:33,Zone1,T2,506,16
12/23/2021,10:33,Zone1,T3,569,25
12/23/2021,10:33,Zone1,T4,476,11
12/23/2021,10:33,Zone2,T1,459,8
12/23/2021,10:33,Zone2,T2,400,0
12/23/2021,10:34,Zone1,T1,641,36
12/23/2021,10:34,Zone1,T2,551,23
12/23/2021,10:34,Zone1,T3,506,16
12/23/2021,10:34,Zone1,T4,552,23
12/23/2021,10:34,Zone2,T1,491,13
12/23/2021,10:34,Zone2,T2,400,0
12/23/2021,10:35,Zone1,T1,534,20
12/23/2021,10:35,Zone1,T2,503,15
12/23/2021,10:35,Zone1,T3,496,14
12/23/2021,10:35,Zone1,T4,527,19
12/23/2021,10:35,Zone2,T1,518,17
